1.Parameters:
----------------------------------------------------------------------------
.	md_steps 2000
.	A 5
.	B 5
.	C 5
.	max_step 20
.	max_sub_step 20
.	solid_cutoff 0.750000
.	liquid_cutoff 0.200000
.	Mode
.done

2.build mode...
----------------------------------------------------------------------------
.	Relaxing...
.	Recheck the solid temperature: 
.		500.00 solid
.		1000.00 solid
.		1500.00 liquid

.	Recheck the liquid Temperature 
.		 2000.00 liquid
.		 1500.00 liquid
.		 1000.00 solid
3. Melting Temperature Search Start.
----------------------------------------------------------------------------
.	heating up start. MD Steps:5000 From:1000.00K to 1500.00K

TP_0_0		steps:	temperature:	pressure:	volume:
TP_1_0		273	995.736055	-19.407836	25881.746840
TP_1_0		274	995.550770	-15.743823	25882.293902
TP_1_0		275	995.345181	-11.547016	25882.817658
TP_1_0		276	995.118568	-6.412000	25883.324569
TP_1_0		277	994.869609	-0.628246	25883.822352
TP_1_0		278	994.596398	5.783716	25884.319543
TP_1_0		279	994.296493	12.928796	25884.825460
TP_1_0		280	993.966818	20.596934	25885.350345
TP_1_0		281	993.603673	28.923475	25885.905051
TP_1_0		282	993.202812	37.836969	25886.501233
TP_1_0		283	992.759596	47.065344	25887.151234
TP_1_0		284	992.269180	56.650906	25887.867692
TP_1_0		285	991.726850	66.690340	25888.663598
TP_1_0		286	991.128193	76.791440	25889.552436
TP_1_0		287	990.469577	87.106900	25890.547612
TP_1_0		288	989.748612	97.615517	25891.662688
TP_1_0		289	988.964517	108.404896	25892.911344
TP_1_0		290	988.118256	118.775787	25894.307518
TP_1_0		291	987.212831	128.896896	25895.864390
TP_1_0		292	986.253690	138.579432	25897.594645
TP_1_0		293	985.248606	147.031198	25899.510210
TP_1_0		294	984.207628	154.414091	25901.621122
TP_1_0		295	983.143143	160.054833	25903.935791
TP_1_0		296	982.069549	164.156800	25906.460048
TP_1_0		297	981.002991	166.342798	25909.197475
TP_1_0		298	979.961042	166.130640	25912.148885
TP_1_0		299	978.962120	163.379212	25915.311657
TP_1_0		300	978.025160	157.895891	25918.679572
TP_1_0		301	977.169185	149.332001	25922.242571
TP_1_0		302	976.412813	137.649536	25925.986289
TP_1_0		303	975.773852	122.410066	25929.892043
TP_1_0		304	975.269084	104.001436	25933.936236
TP_1_0		305	974.914007	82.188279	25938.090966
TP_1_0		306	974.722740	56.798240	25942.323718
TP_1_0		307	974.708014	28.091535	25946.597155
TP_1_0		308	974.881131	-3.561214	25950.869533
TP_1_0		309	975.251998	-38.006831	25955.095277
TP_1_0		310	975.828999	-75.061290	25959.225229
TP_1_0		311	976.618939	-114.392006	25963.206939
TP_1_0		312	977.627095	-155.484925	25966.985177
TP_1_0		313	978.857077	-197.644471	25970.502692
TP_1_0		314	980.310482	-240.747407	25973.701239
TP_1_0		315	981.986672	-284.180853	25976.521759
TP_1_0		316	983.882439	-327.328629	25978.905275
TP_1_0		317	985.991680	-369.340518	25980.793779
TP_1_0		318	988.305262	-409.858745	25982.131458
TP_1_0		319	990.810951	-447.964860	25982.865192
TP_1_0		320	993.493319	-483.138600	25982.945862
TP_1_0		321	996.333733	-514.701056	25982.329072
TP_1_0		322	999.310829	-542.188348	25980.976087
TP_1_0		323	1002.400948	-564.959240	25978.854459
TP_1_0		324	1005.578590	-582.401456	25975.938900
TP_1_0		325	1008.817079	-593.742224	25972.212106
TP_1_0		326	1012.089233	-598.572795	25967.665809
