1.Parameters:
----------------------------------------------------------------------------
.	md_steps 2000
.	A 5
.	B 5
.	C 5
.	max_step 20
.	max_sub_step 20
.	solid_cutoff 0.750000
.	liquid_cutoff 0.200000
.	Mode
.	build defect 1 0 1
.	size	0.500000	0.500000	0.500000	0.000000	0.000000	0.000000
.	pos	0.500000	0.500000	0.500000	0.000000	0.000000	0.000000
.	rot	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
.done

2.build mode...
----------------------------------------------------------------------------
.	Relaxing...
.	Recheck the solid temperature: 
.		500.00 solid
.		1000.00 solid
.		1500.00 liquid

.	Recheck the liquid Temperature 
.		 1500.00 liquid
.		 1000.00 solid
3. Melting Temperature Search Start.
----------------------------------------------------------------------------
.	heating up start. MD Steps:5000 From:1000.00K to 1500.00K

TP_0_0		steps:	temperature:	pressure:	volume:
TP_1_0		244	912.430317	-8662.917397	12450.662858
TP_1_0		245	912.957062	-8598.851810	12449.320879
TP_1_0		246	913.442896	-8537.342184	12447.920119
TP_1_0		247	913.886109	-8475.435513	12446.461337
TP_1_0		248	914.294403	-8414.043292	12444.945288
TP_1_0		249	914.687175	-8358.169597	12443.372718
TP_1_0		250	915.084919	-8303.612966	12441.744323
TP_1_0		251	915.501749	-8251.039352	12440.060783
TP_1_0		252	915.949972	-8203.002889	12438.322756
TP_1_0		253	916.437555	-8161.203090	12436.530860
TP_1_0		254	916.974632	-8122.976147	12434.685661
TP_1_0		255	917.575502	-8088.649633	12432.787691
TP_1_0		256	918.254177	-8058.153706	12430.837449
TP_1_0		257	919.026916	-8033.606865	12428.835398
TP_1_0		258	919.910361	-8013.300087	12426.781953
TP_1_0		259	920.917785	-7994.800731	12424.677493
TP_1_0		260	922.060824	-7977.032681	12422.522379
TP_1_0		261	923.350817	-7958.696235	12420.316964
TP_1_0		262	924.799994	-7939.946588	12418.061602
TP_1_0		263	926.421379	-7920.868670	12415.756645
TP_1_0		264	928.224337	-7897.314978	12413.402449
TP_1_0		265	930.213913	-7868.207064	12410.999398
TP_1_0		266	932.392668	-7832.826584	12408.547916
TP_1_0		267	934.760553	-7790.680447	12406.048473
TP_1_0		268	937.317421	-7744.205076	12403.501587
TP_1_0		269	940.067715	-7694.588713	12400.907804
TP_1_0		270	943.010807	-7637.888229	12398.267694
TP_1_0		271	946.132978	-7572.737196	12395.581873
TP_1_0		272	949.412879	-7500.442045	12392.851022
TP_1_0		273	952.824670	-7420.473028	12390.075869
TP_1_0		274	956.339418	-7333.608223	12387.257198
TP_1_0		275	959.925310	-7240.797363	12384.395839
TP_1_0		276	963.547079	-7143.889724	12381.492666
TP_1_0		277	967.163371	-7045.848236	12378.548577
TP_1_0		278	970.731527	-6944.087016	12375.564472
TP_1_0		279	974.212183	-6839.169155	12372.541278
TP_1_0		280	977.566617	-6731.478534	12369.479938
TP_1_0		281	980.757381	-6621.230611	12366.381412
TP_1_0		282	983.749217	-6508.928319	12363.246675
TP_1_0		283	986.503398	-6398.724244	12360.076712
TP_1_0		284	988.976145	-6292.813385	12356.872485
TP_1_0		285	991.133697	-6186.220676	12353.634922
TP_1_0		286	992.955644	-6078.150896	12350.364948
TP_1_0		287	994.426321	-5968.538312	12347.063497
TP_1_0		288	995.533364	-5857.270068	12343.731507
TP_1_0		289	996.267254	-5744.408398	12340.369928
TP_1_0		290	996.618081	-5632.698279	12336.979714
TP_1_0		291	996.578534	-5518.285617	12333.561805
TP_1_0		292	996.148247	-5400.691985	12330.117160
TP_1_0		293	995.331430	-5279.582804	12326.646754
TP_1_0		294	994.137021	-5154.696677	12323.151586
TP_1_0		295	992.578590	-5025.810492	12319.632677
TP_1_0		296	990.674701	-4892.973247	12316.091074
TP_1_0		297	988.449511	-4756.514729	12312.527847
TP_1_0		298	985.935857	-4619.603904	12308.944089
TP_1_0		299	983.167571	-4486.734586	12305.340893
TP_1_0		300	980.176203	-4357.919971	12301.719312
TP_1_0		301	976.998739	-4227.632953	12298.080366
TP_1_0		302	973.678409	-4098.665319	12294.425081
TP_1_0		303	970.261892	-3971.341480	12290.754467
TP_1_0		304	966.793981	-3842.477674	12287.069518
TP_1_0		305	963.317100	-3711.802603	12283.371234
TP_1_0		306	959.872434	-3579.221270	12279.660623
TP_1_0		307	956.498522	-3445.430732	12275.938703
TP_1_0		308	953.229638	-3308.856656	12272.206497
TP_1_0		309	950.095739	-3169.705620	12268.465042
TP_1_0		310	947.122855	-3028.343408	12264.715391
TP_1_0		311	944.332872	-2885.279493	12260.958606
TP_1_0		312	941.743657	-2740.899508	12257.195758
TP_1_0		313	939.368987	-2596.403377	12253.427923
TP_1_0		314	937.221778	-2454.838473	12249.656170
TP_1_0		315	935.315346	-2316.914023	12245.881545
TP_1_0		316	933.657205	-2182.656381	12242.105057
TP_1_0		317	932.246547	-2046.237423	12238.327685
TP_1_0		318	931.078406	-1907.038034	12234.550421
TP_1_0		319	930.145184	-1764.818272	12230.774269
TP_1_0		320	929.437158	-1619.804153	12227.000253
TP_1_0		321	928.943244	-1472.285452	12223.229412
TP_1_0		322	928.651701	-1322.844857	12219.462797
TP_1_0		323	928.548545	-1173.742703	12215.701471
TP_1_0		324	928.616609	-1025.276286	12211.946485
TP_1_0		325	928.835520	-879.962759	12208.198884
TP_1_0		326	929.187602	-735.296888	12204.459681
TP_1_0		327	929.656068	-600.384139	12200.729882
TP_1_0		328	930.225361	-473.948835	12197.010413
TP_1_0		329	930.886814	-353.790089	12193.302135
TP_1_0		330	931.630990	-236.903777	12189.605858
