1.Parameters:
----------------------------------------------------------------------------
.	md_steps 2000
.	A 5
.	B 5
.	C 5
.	max_step 20
.	max_sub_step 20
.	solid_cutoff 0.750000
.	liquid_cutoff 0.200000
.	Mode
.done

2.build mode...
----------------------------------------------------------------------------
.	Relaxing...
.	Recheck the solid temperature: 
.		3500.00 solid
.		4000.00 liquid

.	Recheck the liquid Temperature 
.		 4500.00 liquid
.		 4000.00 liquid
.		 3500.00 solid
3. Melting Temperature Search Start.
----------------------------------------------------------------------------
.	heating up start. MD Steps:5000 From:3500.00K to 4000.00K

TP_0_0		steps:	temperature:	pressure:	volume:
TP_1_0		297	3312.786597	-6557.142571	11119.528303
TP_1_0		298	3305.026532	-5714.246193	11122.083247
TP_1_0		299	3290.507863	-4697.771268	11124.608057
TP_1_0		300	3269.674039	-3547.150621	11127.103862
TP_1_0		301	3243.500961	-2320.858423	11129.571880
TP_1_0		302	3213.571739	-1096.287377	11132.013376
TP_1_0		303	3182.101578	34.668492	11134.429601
TP_1_0		304	3151.810354	971.471901	11136.821722
TP_1_0		305	3125.517987	1621.173180	11139.190744
TP_1_0		306	3105.462693	1919.104456	11141.537446
TP_1_0		307	3092.619430	1848.308249	11143.862327
TP_1_0		308	3086.471666	1443.304688	11146.165598
TP_1_0		309	3085.454439	776.677475	11148.447210
TP_1_0		310	3087.770551	-64.908012	11150.706916
TP_1_0		311	3092.027130	-1007.335599	11152.944332
TP_1_0		312	3097.383738	-1991.264703	11155.159001
TP_1_0		313	3103.337339	-2972.602641	11157.350437
TP_1_0		314	3109.482225	-3920.504862	11159.518159
TP_1_0		315	3115.468297	-4810.731777	11161.661714
TP_1_0		316	3121.131060	-5627.718888	11163.780698
TP_1_0		317	3126.622108	-6370.540581	11165.874764
TP_1_0		318	3132.399547	-7047.324455	11167.943625
TP_1_0		319	3139.053584	-7672.996465	11169.987045
TP_1_0		320	3147.054164	-8257.784542	11172.004830
TP_1_0		321	3156.563686	-8804.743909	11173.996817
TP_1_0		322	3167.427979	-9311.407318	11175.962872
TP_1_0		323	3179.342553	-9766.857825	11177.902894
